web-scraper-order,web-scraper-start-url,laptop,laptop-href,category,category-href,subcategory,subcategory-href,pagination,pagination-href,product,product-href,brand,price,product code,specd
1633107637-329,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,4,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374&page=4,"Dell Vostro 15 5502-LDY-1561 (i5 1135G7 / 8GB /SSD 256GB PCIE / 15.6""FHD)",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=664,DELL,$859.00 ,Product Code: 5502-LDY-1561,"FREE: Carry Bag, Flash 32GB, Mouse Wireless,  Mouse Pad.
-CPU: Intel® Core™ i5-1135G7 Processor (Cores4,Threads8, 2.40GHz Up to 4.20GHz)-RAM: 8GB DDR4 (3200MHz) (8GBx1)
-Storage: SSD 256GB M2 PCIe NVMe
-Optical Drive: N/A      -Graphic 1: Intel® Iris® Xe Graphics-Display : 15.6""FHD(1920×1080) Anti-glare  Non-Touch                           
-Wifi:802.11AC-Bluetooth
-Camera:  HD 720P-Interface:1x Universal Audio Jack2x USB 3.2 Type-A ports1x Ethernet RJ-45, 1x HDMI 1.4b1x USB 3.2 Gen 2 Type-C™ 1x Micro SD Media Card ReaderBacklit Keyboard


-Battery: 4-Cell 
-Weight: 1.64 kg-OS: Window 10 Home  (64Bit)-Color: Vintage Grey

Warranty
- 1-year hardware  
- 6month for screen, keyboard & battery"
1633107661-333,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,4,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374&page=4,"Dell Inspiron 5402-LDJ-1735 (i7 1165G7 / 8GB /SSD 512GB PCIE / MX330 2GB / 14.0""FHD)",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=618,DELL,$929.00 ,Product Code: 5402-LDJ-1735,"FREE: Carry Bag, Flash 32GB, Mouse Wireless,  Mouse Pad.
-CPU: Intel® Core™ i7-1165G7 Processor (Cores4,Threads8, 2.80GHz Up to 4.70GHz)-RAM: 8GB DDR4 (3200MHz) (8GBx1) (Free 1 slot)
-Storage: SSD 512GB M.2 PCIe NVMe  (Free M.2 2230 or 2280 PCIe x1 slot)
-Optical Drive: N/A  -Graphic 1: NVIDIA® GeForce® MX330  2GB    -Graphic 2: Intel® Iris® Xe Graphics-Display : 14.0""FHD(1920×1080) Anti-glare  Non-Touch                           
-Wifi:802.11AC-Bluetooth
-Camera:  HD 720P-Interface:2x USB 3.2 Gen 11x USB 3.2 Gen 2 1x Headset1x HDMI 1.4 port1x MicroSD-card Backlit KeyboardFinger print

-Battery: 4-Cell 
-Weight: 1.429 kg-OS: Window 10 Home  (64Bit)-Color: Silver


Warranty
- 1-year hardware  
- 6month for screen, keyboard & battery"
1633106529-160,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Gaming Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58_37,,,"AORUS 15P YD (i7 11800H / 16GB / SSD 1TB PCIE / RTX3080 8GB / 15.6""FHD,240Hz)",https://www.goldonecomputer.com/index.php?route=product/product&path=58_37&product_id=1601,Gigabyte,"$2,719.00 ",Product Code: 15P YD,"FREE : Original (Accessories AORUS, AORUS M3 Gaming Mouse) , Flash 32GB, Onikuma K19 Headset Gaming, Mouse Pad.

-CPU:11th Generation Intel® Core™ i7  11800H Processor (Cores8,Threads16, 2.30GHz Up to 4.60GHz)-RAM: 16GB DDR4 3200MHz DDR4
-Storage: SSD  1TB M2  PCIE
-Optical Drive: N/A-Graphic 1: NVIDIA® GeForce® RTX 3080  8GB GDDR6   -Graphic 2: Intel® UHD Graphics-Display: 15.6""FHD(1920 x 1080) IPS-Level 240Hz
                 -Wi-Fi :
-Wi-Fi 6 
-Bluetooth 5.2
3x USB 3.2 Gen1 (Type-A)
1x Thunderbolt™ 4 (Type-C)
1x HDMI 2.1
1x mini DP 1.4
1x 3.5mm Audio Combo Jack
1x UHS-II SD Card Reader
1x DC-in Jack
1x RJ-45
-Battery: 99Wh
-Weight:2.2kg
-OS: Window 10 License Warranty
- 1year hardware  
- 6month for screen, keyboard & battery"
1633107642-330,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,4,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374&page=4,"Dell Inspiron 5406-LDJ-1548 2-IN-1 Touch (i5 1135G7 / 8GB /SSD 512GB PCIE / MX330 2GB / 14.0""FHD)",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=674,DELL,$969.00 ,Product Code: 5406-LDJ-1548,"FREE: Carry Bag, Flash 32GB, Mouse Wireless,  Mouse Pad.
-CPU: Intel® Core™ i5-1135G7 Processor (Cores4,Threads8, 2.40GHz Up to 4.20GHz)-RAM: 8GB DDR4 (3200MHz) (8GBx1) ( Free 1 Slot )
-Storage: SSD 512GB M2 PCIe NVMe 
-Optical Drive: N/A     -Graphic 1: NVIDIA® GeForce® MX330  2GB GDDR5 -Graphic 2: Intel® Iris® Xe Graphics-Display : 14.0""FHD(1920×1080) Touch Display                      
-Wi-fi 6-Bluetooth
-Camera:  HD 720P-Interface:2x USB 3.2 Gen 1 (Type-A) port1x USB 3.2 Gen 1 (Type-C) 1x HDMI 1.4 port 1x DC-in port1x audio port1x Micro SD Card Reader""Backlit KeyboardActive Pen
-Battery: 3-Cell 
-Weight: 1.62kg-OS: Window 10 Home  (64Bit)-Color: Titan Gray


Warranty
- 1-year hardware  
- 6month for screen, keyboard & battery"
1633106959-239,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,8,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374&page=8,"XPG XENIA Xe15-TI5G11 Touch (i7 1165G7 / 16GB / SSD 1TB PCIE 15.6""FHD )",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=1478,Adata,"$1,639.00 ",Product Code: XENIA Xe15,"FREE: Backpack XPG, Flash 32GB, Mouse XPG,  Mouse Pad XPG.
-CPU: Intel®Core™ i7-1165G7 Processor  (Cores4,Threads8, 2.80GHz Up to 4.70GHz)
-RAM: 16GB LPDDR4 4266Hz 
-Storage: SSD 1TB M2 PCIE 
-Optical Drive: N/A-Graphic2: Intel® Iris® Xe Graphics-Display : 15.6""FHD(1920 x 1080) IPS  Touch Screen         
              

-Intel Wi-Fi 6
-Bluetooth 5.0

Ports 
2 x USB 3.2 Gen 2x1 Type A
2 x Thunderbolt™ 4 (Type-C / USB 4 / DP 1.4a)
1 x HDMI 2.0b
1 x 3.5mm Audio Portr

-Battery: 73.41Whr
-Weight: 1.65kg
-Color: Silver

Warranty
- 1-year hardware  
- 6-Month r for screen, keyboard & battery"
1633107723-342,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,3,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374&page=3,"Dell Inspiron 15 5502-LDJ-1568 (i5 1135G7 / 8GB /SSD 512GB PCIE / MX330 2GB / 15.6""FHD)",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=662,DELL,$919.00 ,Product Code: 5502-LDJ-1568,"FREE: Carry Bag, Flash 32GB, Mouse Wireless,  Mouse Pad.
-CPU: Intel® Core™ i5-1135G7 Processor (Cores4,Threads8, 2.40GHz Up to 4.20GHz)-RAM: 8GB DDR4 (3200MHz) (8GBx1)+Free 1 slot
-Storage: SSD 512GB M2 PCIe NVMe (Free 1xM.2 slot)
-Optical Drive: N/A      -Graphic 1: NVIDIA® GeForce® MX330  2GB GDDR5
-Graphic 2: Intel® Iris® Xe Graphics-Display : 15.6""FHD(1920×1080) Anti-glare  Non-Touch                           
-Wifi:802.11AC-Bluetooth
-Camera:  HD 720P-Interface:2x USB 3.2 Gen 11x USB 3.2 Gen 2 Type-C™ 1x Headphone/Microphone Combo1x HDMI 1.41x MicroSD Card ReaderBacklit Keyboard

-Battery: 4-Cell 
-Weight: 1.714 kg-OS: Window 10 Home  (64Bit)-Color: Silver


Warranty
- 1-year hardware  
- 6month for screen, keyboard & battery"
1633107405-294,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,5,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374&page=5,"Lenovo ThinkPad T15 Gen 2  (i7 1165G7 / 8GB / SSD 512GB M2 PCIE /  MX450 2GB / 15.6""FHD )",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=1612,LENOVO,"$1,199.00 ",Product Code: T15 Gen 2,"FREE: bag, Mouse Wireless,Flash 32GB,  Mouse Pad.
-CPU:Intel® Core™ i7-1165G7 Processor (Cores4,Threads8,  2.80GHz Up to 4.70GHz)
-RAM: 8GB DDR4 
-Storage: SSD 512GB M2 PCIE 
-Optical Drive: N/A-Graphic1: NVIDIA® GeForce® MX450 2GB GDDR6
-Graphic2: Intel® Iris® Xe Graphics
-Display : 15.6""FHD(1920 x 1080) IPS anti-glare, 300nits
                

-Intel Wi-Fi 6
-Bluetooth 5.1

Ports 
2x USB-A 3.2 Gen 1 (1 x always-on)
2x USB-C Thunderbolt™ 4 
1x MicroSD card reader
1x Headphone / mic combo
1x HDMI 2.0
1x RJ45


-Battery: 3-Cells, 57Wh
-Weight: 1.60kg
-DOS
-Color: Black 


Warranty
- 1-year hardware  
- 6 Month for screen, keyboard & battery"
1633107876-367,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,2,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374&page=2,"Asus Vivobook X415MA-EK069T (Celeron® N4020 / 4GB / HDD 1TB/ 14""FHD )",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=1081,ASUS,$339.00 ,Product Code: X415MA-EK069T,"FREE: Backpack Asus, Mouse USB,  Mouse Pad.
-CPU: Intel®Celeron®N4020 Processor  (Cores2,Threads2, 1.10GHz Up to 2.80GHz)
-RAM: 4GB DDR4 Onboard (Free one slot )-Storage: HDD 1TB 
-Optical Drive: N/A-Graphic:Intel® UHD Graphics
-Display : 14""FHD(1920 x 1080)Anti-glare display            
                

Wifi: 802.11 ACBluetooth: 4.1
Camera: VGA  Web CameraInterface:1x USB 3.2 Gen 1 Type-A
1x USB 3.2 Gen 1 Type-C
2x USB 2.0 Type-A
1x HDMI 1.4
1x 3.5mm Combo Audio Jack
1x DC-in
Micro SD card reader (on selected model)

-Battery: 37WHrs,2-cell Li-ion
-Weight: 1.50kg
-OS: Window 10 License 
-Color: GREY & Silver

Warranty
- 2-year hardware  
- 1 year for screen, keyboard & battery"
1633106706-192,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Gaming Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58_37,2,https://www.goldonecomputer.com/index.php?route=product/category&path=58_37&page=2,"Lenovo Legion 5i (i5 10300H / 8GB / SSD 512GB PCIE / GTX1650 4GB / 15.6""FHD, 120Hz)",https://www.goldonecomputer.com/index.php?route=product/product&path=58_37&product_id=899,LENOVO,$939.00 ,Product Code: Legion 5i,"FREE : Backpack, Mouse Gaming, Headset Gaming, Mouse Pad.
 -CPU: 10th Generation Intel® Core™ i5  10300H Processor (Cores4,Threads8, 2.50GHz Up to 4.50GHz)-RAM: 8GB DDR4 
-Storage: SSD  512GB  PCIE
-Optical Drive: N/A-Graphic 1: NVIDIA® GeForce® GTX 1650  4GB GDDR6   -Graphic 2: Intel® UHD Graphics-Display: 15.6-FHD(1920 x 1080) IPS 120Hz
                 -Wi-Fi :
-Wi-Fi 6 
-Bluetooth 5.0
Ports
1x USB-A 3.1 Gen 1 (always on)
3x USB-A 3.1 Gen 1
1x USB-C 3.1 (DisplayPort™)
1x HDMI 2.0
1x RJ45 ethernet
1x Mic / headphone combo
RGB Backlit Key

-Battery: 4Cell 
-Weight:2.3kg
-OS: Window 10 License Warranty
- 1-year hardware  
- (No warranty for screen, battery, keyboard, fan & speaker, adapter)"
1633106479-149,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Gaming Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58_37,,,"Asus ROG Zephyrus G14 GA401QM-K2176T (AMD R7 5800HS / 16GB / SSD 1TB PCIE / RTX3060 6GB /14""QHD,120Hz )",https://www.goldonecomputer.com/index.php?route=product/product&path=58_37&product_id=224,ASUS,"$1,499.00 ",Product Code: GA401QM-K2176T,"FREE : Original Accessories,(Sleeve Bag+ Mouse), Flash 32GB, Mouse Pad)

-CPU: AMD® Ryzen™ 7 5800HS Processor (Cores8,Threads16 , 3.2GHz  up to4.4GHz)-RAM: 16GB DDR4 3200MHz 
-Storage: SSD  1TB  PCIE
-Optical Drive: N/A-Graphic 1: NVIDIA® GeForce® RTX 3060 6GB GDDR6 -Graphic 2: AMD Radeon™ Graphics
-Display: 14.0""QHD(2560 x 1440) 120Hz IPS-level
              -Wi-Fi :
-Wi-Fi 6 
-Bluetooth 5.1

1x 3.5mm Combo Audio Jack
1x HDMI 2.0b
1x USB 3.2 Gen 2 Type-C
2x USB 3.2 Gen 1 Type-A
1x USB 3.2 Gen 2 Type-C support DisplayPort / power delivery / G-SYNC
Backlit Chiclet Keyboard


-Battery: 4 Cell
-Weight:1.60kg
-OS: Window 10 License 
-Color: GreyWarranty
- 2-year hardware  
- 1 year for screen, keyboard & battery"
1633106984-241,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,8,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374&page=8,"XPG XENIA 14I5G 11GXELX (i7 1165G7 / 16GB / SSD 512GB PCIE 14""FHD )",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=1484,Adata,"$1,399.00 ",Product Code:  XENIA 14I5G,"FREE: Backpack XPG, Flash 16GB, Mouse XPG,  Mouse Pad XPG.
-CPU: Intel®Core™i7-1165G7 Processor  (Cores4,Threads8, 2.80GHz Up to 4.70GHz)
-RAM: 16GB DDR4 3200Hz 
-Storage: SSD 512GB M2 PCIE 
-Optical Drive: N/A-Graphics: Intel® Iris® Xe Graphics-Display : 14""FHD(1920 x 1080) IPS      
              

-Intel Wi-Fi 6
-Bluetooth 5.0

Ports 
1 x Thunderbolt™ 4 
1 x USB 3.2 Gen1 Type-A
1 x USB 3.2 Gen2 Type-C (supports Power Delivery)
1 x HDMI 2.0b
1 x Card Reader (UHS-I, SD/SDHC/SDXC)
1 x 3.5mm Audio Por

-Battery: 53Whr
-Weight: 0.99kg
-Color: Silver

Warranty
- 1-year hardware  
- 6-Month r for screen, keyboard & battery"
1633107769-350,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,3,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374&page=3,"Dell Inspiron 15 3501-LDI-1760 (i7 1165G7 / 8GB /SSD 512GB PCIE / MX330 2GB / 15.6""FHD)",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=562,DELL,$939.00 ,Product Code: 3501-LDI-1760,"FREE: Carry Bag, Flash 32GB, Mouse Wireless,  Mouse Pad.
-CPU: Intel® Core™ i7-1165G7 Processor (Cores4,Threads8, 2.80GHz Up to 4.70GHz)-RAM: 8GB DDR4 (3200MHz) (8GBx1)
-Storage: SSD 512GB M2 PCIe NVMe (Free Sata 2.5"" slot Slim)
-Optical Drive: N/A      -Graphic 1: NVIDIA® GeForce® MX330 with 2GB GDDR5-Graphic 2: Intel® Iris® Xe Graphics-Display : 15.6""FHD(1920×1080) Anti-glare  Non-Touch                           
-Wifi:802.11AC-Bluetooth
-Camera:  HD 720P-Interface:2 USB 3.2 Gen 1 Type-A ports1 USB 2.0 Gen 1 Type-A port1 RJ45 - 10/100Mbps Ethernet port,1 Headset (headphone and microphone combo) port1 HDMI 1.4 port

-Battery: 3-Cell 
-Weight: 1.83 kg-OS: Window 10 Home  (64Bit)-Color: Black 


Warranty
- 1-year hardware  
- 6month for screen, keyboard & battery"
1633106922-233,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,,,"Acer Aspire 5 A514-54G-35BX (i3 1115G4 / 4GB / SSD 256GB M2 Pcie / MX330 2GB / 14""FHD )",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=473,ACER,$579.00 ,Product Code: A514-54G-35BX,"FREE: Carry Bag, Flash 16GB, Mouse Wireless,  Mouse Pad.
-CPU: Intel® Core™ i3-1115G4 Processor (Cores2,Threads4,3.00GHz Up to 4.10GHz)-RAM: 4GB DDR4 (2666HMz) OB + (Free 1 slot)
-Storage: SSD 256GB M2 PCIe NVMe (Free Sata 2.5"" slot Slim)
-Optical Drive: N/A-Graphic 1: NVIDIA® GeForce® MX330 with 2GB-Graphic 2: Intel® UHD Graphics-Display : 14""FHD(1920×1080) IPS              -Wifi-6-Bluetooth: 5.0
-Camera:  HD 720P-Interface:1x HDMI1xUSB1x USB 3.2 Gen 1 Port2x USB 3.2 Gen 2 Port 1x Network (RJ-45)1x HeadphoneBacklight


-Battery: 3-Cell 
-Weight: 1.45 kg-OS: DOS-Color: Black


Warranty
- 1-year hardware  
- 6month for screen, keyboard & battery"
1633107816-358,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,3,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374&page=3,"Asus ZenBook Duo 15 UX582LR-H2018T  (i7 10870H / 32GB / SSD 1TB PCIE / RTX3070 8GB / 15.6""UHD.4K)",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=1262,ASUS,"$2,799.00 ",Product Code: UX582LR-H2018T,"FREE: (Original  Backpack Asus , Stylus, ) Mouse Wireless, Flash 32GB,  Mouse Pad.)
-CPU: Intel®Core™ i7-10870H Processor  (Cores8,Threads16, 2.20GHz Up to 5.00GHz)
-RAM: 32GB DDR4
-Storage: SSD 1TB PCIE
-Optical Drive: N/A-Graphic 1: NVIDIA® GeForce® RTX3070 8GB GDDR6 
-Graphic 2: Intel® UHD Graphics-Display : Touch screen,15.6-inch,OLED,4K UHD (3840 x 2160) 16:9,Glossy display,440nits,DCI-P3: 97%,Pantone Validated,With stylus support           ScreenPad™ Plus (14"" 3840 x 1100(4K) IPS-leve Panel Support Stylus)
                
-Intel Wi-Fi 6
-Bluetooth V5.0

Ports 
1x USB 3.2 Gen 2 Type-A
2x Thunderbolt™ 3 supports display
1x HDMI 2.1
1x 3.5mm Combo Audio Jack
1x DC-in
Backlit Chiclet Keyboard
-Battery: 92WHrs, 4S2P, 8-cell Li-ion
-Weight: 2.34kg
-Color: CELESTIAL BLUE
-OS: Window 10 License

Warranty
- 2-year hardware  
- 1 year for screen, keyboard & battery"
1633107019-246,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,7,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374&page=7,"MSI Summit E13 Flip Evo  A11MT-044KH (i7 1185G7 / 16GB / SSD 1TB PCIE / 13.4"" FHD)",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=722,MSI,"$1,449.00 ",Product Code: E13 A11MT-044KH,"FREE: (Sleeve bag, Pen), Flash 32GB, Mouse Wireless,  Mouse Pad.
-CPU: Intel® Core™ i7-1185G7 Processor  (Cores4,Threads8, 3.00GHz Up to 4.80GHz)
-RAM: 16GB LPDDR4X
-Storage: SSD 1TB PCIE 
-Optical Drive: N/A-Graphic: Intel® Iris® Xe Graphics
-Display : 13.4""FHD (1920x1080) IPS-Level, Touchscreen, Support MSI Pen
                

-Wifi 6
-Bluetooth: 5.2

Interface:1x Type-C (USB3.2 Gen2 / DP)
1x Micro SD
1x Type-C USB3.2 Gen2
1x Type-A USB3.2 Gen1
2x Type-C (USB4 / DP / Thunderbolt™4) with PD charging
Backlight Keyboard

-Battery: 70 (Whr)
-Weight: 1.35kg-OS: Window 10 License Warranty
- 1-year hardware  
- 6 month for screen, keyboard & battery"
1633106623-177,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Gaming Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58_37,3,https://www.goldonecomputer.com/index.php?route=product/category&path=58_37&page=3,"MSI GS66 Stealth 10UG-270KH (i7 10870H / 16GB / 1TB PCle M.2 / RTX3070 8GB / 15.6""FHD,300Hz / Win 10)",https://www.goldonecomputer.com/index.php?route=product/product&path=58_37&product_id=378,MSI,"$2,399.00 ",Product Code: GS66 10UG-270KH,"FREE : Original Accessories Bag, Onikuma CW905 RGB Mouse Gaming, Onikuma K19 Headset Gaming, Flash 32GB USB 3.0, Mouse Pad.
-CPU: 10th Generation Intel® Core™ i7  10870H Processor (Cores8,Threads16,2.20GHz Up to 5.0GHz)-RAM: 16GB DDR4 3200MHz 
-Storage: SSD  1TB  PCIE
-Optical Drive: N/A-Graphic 1:  NVIDIA® GeForce® RTX 3070  8GB GDDR6   -Graphic 2: Intel® UHD Graphics-Display: 15.6-FHD(1920 x 1080) IPS-Level 300Hz
      -Wi-Fi :
-Wi-Fi 6 
-Bluetooth 5.0

       
                                                                        
                                 1x RJ45
                                                             
                                                   1x (4K @ 60Hz) HDMI

                                                                        
                                        1x Type-C (USB3.2 Gen2 / DP / 
Thunderbolt™3) with PD charging
                                     
                                                                        
   1x Type-C USB3.2 Gen2
                                            
                                                                    3x 
Type-A USB3.2 Gen2

-Per-Key RGB Backlight Keyboard
-Battery: 99.9 (Whr)
-Weight:2.1kg
-OS: Window 10 License Warranty
- 2year hardware  
- 1month for screen, keyboard & battery"
1633106786-209,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Gaming Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58_37,2,https://www.goldonecomputer.com/index.php?route=product/category&path=58_37&page=2,"Dell Alienware M15 R3 (i7 10875H / 32GB / SSD 1TB M2 PClE  / RTX2070S 8GB / 15.6""FHD,300Hz)",https://www.goldonecomputer.com/index.php?route=product/product&path=58_37&product_id=856,DELL,"$2,689.00 ",Product Code: M15 R3,"FREE : Alienware Bag, Mouse Gaming, Headset Gaming, Flash 32GB USB 3.0, Mouse Pad.
-CPU: 10th Generation Intel® Core™ i7  10875H Processor (Cores8,Threads16,2.30GHz Up to 5.10GHz)-RAM: 32GB DDR4 
-Storage: SSD  1TB  PCIE
-Optical Drive: N/A-Graphic 1:  NVIDIA® GeForce® RTX 2070 SUPER  8GB GDDR6   -Graphic 2: Intel® UHD Graphics-Display: 15.6-FHD(1920 x 1080) IPS-Level 300Hz

-Wi-Fi :
-Wi-Fi 6 
-Bluetooth 5.1

1 x RJ-45 
2 x Type-A USB 3.1 Gen 1 Port
1 x Type-A USB 3.1 Gen 1 Port with PowerShare technology
1 x Thunderbolt™ 
1 x HDMI 2.0b with HDCP 2.2 Output Port
1 x Mini-Display Port 1.4 (certified) Output Port
1 x Audio Out 1/8"" Ports

-Key RGB Keyboard
-Battery: 6Cell 
-Weight:2.35kg
-OS: Window 10 License Warranty
1-year hardware  
- (No warranty for screen, battery, keyboard, fan & speaker, adapter)"
1633107842-362,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,3,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374&page=3,"Asus Vivobook X515MA-EJ069T (Celeron N4020 / 4GB / HDD 1TB / 15.6""FHD )",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=357,ASUS,$339.00 ,Product Code: X515MA-EJ069T,"FREE: Backpack Asus, Mouse Wireless,  Mouse Pad.
-CPU: Intel® Celeron® N4020 Processor 1.1 GHz (4M Cache, up to 2.8 GHz, 2 cores)-RAM: 4GB DDR4 Onboard (Free one slot )
-Storage: HDD 1TB (Free SSD M2 PCIE 1 slot 
-Optical Drive: N/A-Graphic:Intel® UHD Graphics
-Display : 15.6""FHD(1920 x 1080)Anti-glare display            
                

Wifi: 802.11 ACBluetooth: 5.0
Camera: VGA  Web CameraInterface:1x USB 3.2 Gen 1 Type-A
1x USB 3.2 Gen 1 Type-C
2x USB 2.0 Type-A
1x HDMI 1.4
1x 3.5mm Combo Audio Jack
1x DC-in
Micro SD card reader

-Battery: 2-Cells
-Weight: 1.80kg
-OS: Window 10 License 
-Color: GREY

Warranty
- 2-year hardware  
- 1 year for screen, keyboard & battery"
